2,greedy2_S,3067,52603
B0,19,20,1444.3834804,Standard
H107,48,3
48,3
19,3
19,20
B1,1,36,-197.47749517999995,Standard
H102,3,35
3,35
1,35
1,36
H47,0,38
0,38
1,38
1,36
H142,5,35
5,35
1,35
1,36
H121,4,38
4,38
1,38
1,36
H84,1,29
1,29
1,29
1,36
H79,1,43
1,43
1,43
1,36
H26,4,40
4,40
1,40
1,36
H96,8,33
8,33
1,33
1,36
H130,6,42
6,42
1,42
1,36
H120,0,26
0,26
1,26
1,36
H88,4,44
4,44
1,44
1,36
H36,5,29
5,29
1,29
1,36
H66,12,38
12,38
1,38
1,36
H39,8,42
8,42
1,42
1,36
H108,2,18
2,18
1,18
1,36
H132,4,16
4,16
1,16
1,36
H94,1,12
1,12
1,12
1,36
H110,1,9
1,9
1,9
1,36
H71,3,9
3,9
1,9
1,36
H117,1,5
1,5
1,5
1,36
H57,6,9
6,9
1,9
1,36
H7,3,4
3,4
1,4
1,36
H136,8,8
8,8
1,8
1,36
H53,1,1
1,1
1,1
1,36
H113,11,9
11,9
1,9
1,36
H37,5,3
5,3
1,3
1,36
H13,4,1
4,1
1,1
1,36
H93,9,4
9,4
1,4
1,36
H15,10,4
10,4
1,4
1,36
H112,14,4
14,4
1,4
1,36
H80,15,4
15,4
1,4
1,36
H148,34,1
34,1
1,1
1,36
H114,37,3
37,3
1,3
1,36
H31,41,2
41,2
1,2
1,36
H44,49,7
49,7
1,7
1,36
B2,34,49,-501.48867871999994,Standard
H134,33,47
33,47
34,47
34,49
H70,36,50
36,50
34,50
34,49
H146,38,47
38,47
34,47
34,49
H89,28,46
28,46
34,46
34,49
H8,26,48
26,48
34,48
34,49
H10,32,41
32,41
34,41
34,49
H82,28,44
28,44
34,44
34,49
H34,45,50
45,50
34,50
34,49
H144,32,38
32,38
34,38
34,49
H119,21,48
21,48
34,48
34,49
H139,37,37
37,37
34,37
34,49
H6,36,36
36,36
34,36
34,49
H109,30,35
30,35
34,35
34,49
H45,43,40
43,40
34,40
34,49
H111,16,50
16,50
34,50
34,49
H72,50,45
50,45
34,45
34,49
H19,16,47
16,47
34,47
34,49
H131,25,37
25,37
34,37
34,49
H68,18,44
18,44
34,44
34,49
H43,14,48
14,48
34,48
34,49
H97,17,44
17,44
34,44
34,49
H28,48,41
48,41
34,41
34,49
H77,15,45
15,45
34,45
34,49
H76,12,50
12,50
34,50
34,49
H75,29,31
29,31
34,31
34,49
H63,49,39
49,39
34,39
34,49
H33,21,37
21,37
34,37
34,49
H4,50,40
50,40
34,40
34,49
H145,20,37
20,37
34,37
34,49
H127,23,34
23,34
34,34
34,49
H73,26,31
26,31
34,31
34,49
H135,8,50
8,50
34,50
34,49
H74,47,35
47,35
34,35
34,49
H5,15,40
15,40
34,40
34,49
H16,14,40
14,40
34,40
34,49
H138,12,41
12,41
34,41
34,49
H115,24,29
24,29
34,29
34,49
H125,20,32
20,32
34,32
34,49
H95,17,35
17,35
34,35
34,49
B3,41,21,-282.45985403999975,Standard
H9,44,18
44,18
41,18
41,21
H46,37,18
37,18
41,18
41,21
H86,42,28
42,28
41,28
41,21
H56,47,19
47,19
41,19
41,21
H87,41,12
41,12
41,12
41,21
H35,40,29
40,29
41,29
41,21
H149,40,31
40,31
41,31
41,21
H123,46,27
46,27
41,27
41,21
H59,44,29
44,29
41,29
41,21
H141,43,11
43,11
41,11
41,21
H85,37,13
37,13
41,13
41,21
H51,47,27
47,27
41,27
41,21
H32,50,18
50,18
41,18
41,21
H27,40,32
40,32
41,32
41,21
H14,48,26
48,26
41,26
41,21
H12,31,19
31,19
41,19
41,21
H143,45,30
45,30
41,30
41,21
H137,41,34
41,34
41,34
41,21
H92,37,12
37,12
41,12
41,21
H24,45,12
45,12
41,12
41,21
H104,36,12
36,12
41,12
41,21
H38,33,28
33,28
41,28
41,21
H18,47,30
47,30
41,30
41,21
H41,31,15
31,15
41,15
41,21
H29,36,32
36,32
41,32
41,21
H64,27,18
27,18
41,18
41,21
H25,50,29
50,29
41,29
41,21
H129,46,34
46,34
41,34
41,21
H118,31,13
31,13
41,13
41,21
H90,50,12
50,12
41,12
41,21
H55,26,18
26,18
41,18
41,21
H0,44,6
44,6
41,6
41,21
H124,50,31
50,31
41,31
41,21
H100,33,32
33,32
41,32
41,21
H65,24,19
24,19
41,19
41,21
H48,29,28
29,28
41,28
41,21
B4,26,22,-421.7074524800001,Standard
H122,24,26
24,26
26,26
26,22
H52,25,16
25,16
26,16
26,22
H81,17,21
17,21
26,21
26,22
H105,18,18
18,18
26,18
26,22
H83,21,29
21,29
26,29
26,22
H61,19,28
19,28
26,28
26,22
H3,14,21
14,21
26,21
26,22
H22,15,19
15,19
26,19
26,22
H42,23,10
23,10
26,10
26,22
H58,17,15
17,15
26,15
26,22
H140,16,29
16,29
26,29
26,22
H2,27,6
27,6
26,6
26,22
H98,15,29
15,29
26,29
26,22
H54,27,5
27,5
26,5
26,22
H30,25,5
25,5
26,5
26,22
H101,10,25
10,25
26,25
26,22
H49,28,5
28,5
26,5
26,22
H23,32,8
32,8
26,8
26,22
H133,10,27
10,27
26,27
26,22
H40,9,26
9,26
26,26
26,22
H21,8,19
8,19
26,19
26,22
H126,11,15
11,15
26,15
26,22
H17,17,9
17,9
26,9
26,22
H106,14,11
14,11
26,11
26,22
H116,13,33
13,33
26,33
26,22
H78,5,19
5,19
26,19
26,22
H69,29,1
29,1
26,1
26,22
H67,18,6
18,6
26,6
26,22
H20,32,4
32,4
26,4
26,22
H11,33,5
33,5
26,5
26,22
H99,12,11
12,11
26,11
26,22
H147,3,25
3,25
26,25
26,22
H128,7,29
7,29
26,29
26,22
H60,12,10
12,10
26,10
26,22
H50,20,2
20,2
26,2
26,22
H1,13,35
13,35
26,35
26,22
H103,2,19
2,19
26,19
26,22
H91,3,18
3,18
26,18
26,22
H62,11,34
11,34
26,34
26,22
