2,simulated_annealing_S,1859,41731
H18,47,30
47,30
40,30
40,35
H51,47,27
47,27
40,27
40,35
H100,33,32
33,32
40,32
40,35
H149,40,31
40,31
40,31
40,35
H74,47,35
47,35
40,35
40,35
H124,50,31
50,31
40,31
40,35
H45,43,40
43,40
40,40
40,35
H143,45,30
45,30
40,30
40,35
H14,48,26
48,26
40,26
40,35
