1,greedy,3993,60937
B0,38,12,7.518329070000398,Standard
H44,20,14
20,14
38,14
38,12
H121,31,15
31,15
38,15
38,12
H21,38,22
38,22
38,22
38,12
H71,31,18
31,18
38,18
38,12
H126,34,8
34,8
38,8
38,12
H38,21,29
21,29
38,29
38,12
H37,30,12
30,12
38,12
38,12
H41,23,10
23,10
38,10
38,12
H76,18,15
18,15
38,15
38,12
H93,37,35
37,35
38,35
38,12
H68,5,13
5,13
38,13
38,12
H147,22,17
22,17
38,17
38,12
H87,21,27
21,27
38,27
38,12
H100,39,19
39,19
38,19
38,12
H106,29,30
29,30
38,30
38,12
H129,38,24
38,24
38,24
38,12
H132,24,30
24,30
38,30
38,12
H124,38,18
38,18
38,18
38,12
H18,28,23
28,23
38,23
38,12
H145,39,14
39,14
38,14
38,12
H10,20,11
20,11
38,11
38,12
H96,10,39
10,39
38,39
38,12
H60,30,16
30,16
38,16
38,12
H135,36,41
36,41
38,41
38,12
H13,33,7
33,7
38,7
38,12
H143,37,6
37,6
38,6
38,12
H130,30,25
30,25
38,25
38,12
H91,21,44
21,44
38,44
38,12
H111,7,25
7,25
38,25
38,12
H138,24,24
24,24
38,24
38,12
H26,4,33
4,33
38,33
38,12
B1,43,13,5.536864019999797,Standard
H58,47,16
47,16
43,16
43,13
H84,43,14
43,14
43,14
43,13
H59,1,18
1,18
43,18
43,13
H11,19,12
19,12
43,12
43,13
H125,27,13
27,13
43,13
43,13
H112,28,15
28,15
43,15
43,13
H4,22,46
22,46
43,46
43,13
H128,20,34
20,34
43,34
43,13
H47,2,50
2,50
43,50
43,13
H73,5,9
5,9
43,9
43,13
H139,24,36
24,36
43,36
43,13
H35,5,15
5,15
43,15
43,13
H123,42,40
42,40
43,40
43,13
H118,21,11
21,11
43,11
43,13
H27,16,48
16,48
43,48
43,13
H15,37,28
37,28
43,28
43,13
H61,21,42
21,42
43,42
43,13
H99,39,43
39,43
43,43
43,13
H92,19,40
19,40
43,40
43,13
H107,34,50
34,50
43,50
43,13
H113,46,38
46,38
43,38
43,13
H149,10,27
10,27
43,27
43,13
H136,42,34
42,34
43,34
43,13
H141,19,33
19,33
43,33
43,13
H56,11,10
11,10
43,10
43,13
H86,29,22
29,22
43,22
43,13
H19,27,22
27,22
43,22
43,13
H101,33,11
33,11
43,11
43,13
H32,22,10
22,10
43,10
43,13
H103,42,47
42,47
43,47
43,13
B2,42,3,6.0987612700004235,Standard
H133,4,5
4,5
42,5
42,3
H6,19,4
19,4
42,4
42,3
H20,47,6
47,6
42,6
42,3
H52,15,4
15,4
42,4
42,3
H23,23,1
23,1
42,1
42,3
H54,8,3
8,3
42,3
42,3
H51,4,3
4,3
42,3
42,3
H80,25,5
25,5
42,5
42,3
H28,12,5
12,5
42,5
42,3
H43,48,4
48,4
42,4
42,3
H45,11,4
11,4
42,4
42,3
H140,4,0
4,0
42,0
42,3
H40,27,3
27,3
42,3
42,3
H12,33,0
33,0
42,0
42,3
H64,45,1
45,1
42,1
42,3
H78,50,3
50,3
42,3
42,3
H120,20,3
20,3
42,3
42,3
H55,30,4
30,4
42,4
42,3
H48,30,2
30,2
42,2
42,3
H7,8,6
8,6
42,6
42,3
H137,19,3
19,3
42,3
42,3
H127,16,3
16,3
42,3
42,3
H134,29,7
29,7
42,7
42,3
H109,28,3
28,3
42,3
42,3
H142,22,14
22,14
42,14
42,3
H82,32,9
32,9
42,9
42,3
H42,13,27
13,27
42,27
42,3
H5,17,11
17,11
42,11
42,3
H114,38,21
38,21
42,21
42,3
H102,24,18
24,18
42,18
42,3
H24,18,37
18,37
42,37
42,3
B3,49,23,9.114949820000177,Standard
H50,41,36
41,36
49,36
49,23
H98,47,50
47,50
49,50
49,23
H46,43,32
43,32
49,32
49,23
H85,43,39
43,39
49,39
49,23
H22,47,40
47,40
49,40
49,23
H66,44,27
44,27
49,27
49,23
H67,48,50
48,50
49,50
49,23
H72,45,24
45,24
49,24
49,23
H131,50,49
50,49
49,49
49,23
H108,44,33
44,33
49,33
49,23
H74,40,39
40,39
49,39
49,23
H117,39,35
39,35
49,35
49,23
H25,30,37
30,37
49,37
49,23
H29,31,41
31,41
49,41
49,23
H144,33,24
33,24
49,24
49,23
H69,46,42
46,42
49,42
49,23
H62,9,50
9,50
49,50
49,23
H1,24,22
24,22
49,22
49,23
H97,30,31
30,31
49,31
49,23
H39,37,23
37,23
49,23
49,23
H31,9,48
9,48
49,48
49,23
H116,15,46
15,46
49,46
49,23
H2,49,44
49,44
49,44
49,23
H30,50,35
50,35
49,35
49,23
H33,26,30
26,30
49,30
49,23
H17,23,48
23,48
49,48
49,23
H148,26,27
26,27
49,27
49,23
H81,25,40
25,40
49,40
49,23
H53,37,47
37,47
49,47
49,23
H115,26,37
26,37
49,37
49,23
